Text,Label
 user  according   user     safe   cyclonegaja  emoji     please  stay  safe   well  emoji  url,B
 user  laughter    best  medicine    wait   cyclonegaja  continues    something   keep   spirits ,B
 user  user  user  anna   also  going   change   direction   cyclonegaja  user  user  user,B
 user  laughter    best  medicine    wait   cyclonegaja  continues    something   keep   spirits ,B
 user  user  user  anna   also  going   change   direction   cyclonegaja  user  user  user,B
 user  cyclone  gaja   turn   severe  cyclonic  storm   next  hours  tamil  nadu   andhra  pradesh   witness  heavy  rainfall,B
 user  user  user  anna   also  going   change   direction   cyclonegaja  user  user  user,B
 user  cyclone  alefor  north  tamilnadu  cyclonegaja  imd  bulletin  issued   hrs  ist   th  nov  url,B
 user  user  user  anna   also  going   change   direction   cyclonegaja  user  user  user,B
 user  user  anna   also  going   change   direction   cyclonegaja  user  user  url,B
 user  india  cyclonegaja  currently    bay   bengal   forecast   track    south   chennai  late   wednesday  howev,B
 user  updated  track   cyclonegaja   schedule   thursday  night  landfall   saturday       arabian  sea   hea,B
 cyclonegaja   storm  according    imd  would  cause  damages    districts   cuddalore  nagapattinam  thi  url,B
 user  according   user     safe   cyclonegaja  emoji     please  stay  safe   well  emoji  url,B
 user  laughter    best  medicine    wait   cyclonegaja  continues    something   keep   spirits ,B
 user  laughter    best  medicine    wait   cyclonegaja  continues    something   keep   spirits ,B
 cyclone  gaja  latest  mb  vorticity  cyclonegaja  extremeweather  monsoon  url,B
 user  emoji   emoji  fef  gaja   bring  heavy  rain   thunderstorms   tamil  nadu  kerala  karnataka   andhra  pradesh  cyclonegaja  gaja,B
 user  gaja   located    central  area    bay   bengal   tracking  westward  expected   arrive  thursday  afternoon,B
  cyclone     scary  thing   top     decided   give    rowdy  name   da  cyclonegaja,B
 user  cyclonegaja  chennairains  toooooo  much  attention   tooooo  much  disappointment  hope     expecting  rains,B
 user  cyclonegaja   india   east  coast    magnet   cyclones  url  user  user,B
 cyclonegaja  chennairains  toooooo  much  attention   tooooo  much  disappointment  hope     expecting  r  url,B
 user  cyclonegaja  heavy  rainfall  warning   tamilnadu  url,B
 user  cyclone  gaja  likely   cross  coast   pambanand   cuddalore   november  url  via  user  c,B
 user  imd  bulletin   cyclone  alefor  tamilnadu    probable  landfall   pamban   cuddalore    forenoon  ,B
 cyclonegaja  watch  live  update  eye  seen   gaja  cyclone,B
 user   peaceful  morning  sunrise   beautiful  show   colors   cyclonegaja  makes   landfall   tamilnadu     hours ,B
 cyclone  gaja  likely   cross  coast   pambanand   cuddalore   november  url  via  url,B
 govt   issued  warnings     waiting   cyclonegaja  atleast  farmers   get   rain    nonexist  url,B
 user  according   user     safe   cyclonegaja  emoji     please  stay  safe   well  emoji  url,B
 user  imd  bulletin   cyclone  alefor  tamilnadu    probable  landfall   pamban   cuddalore    forenoon  ,B
 user  gaja  update  cyclone  likely   make  landfall   pamban   cuddalore  cyclonegaja  url,B
 user  cyclonegaja   stamoving  southwest  direction  anytime      reach  coast   th  evening   night  betwe,B
 user  emoji   emoji  fef  gaja   bring  heavy  rain   thunderstorms   tamil  nadu  kerala  karnataka   andhra  pradesh  cyclonegaja  gaja,B
 user  emoji   emoji  fef  gaja   bring  heavy  rain   thunderstorms   tamil  nadu  kerala  karnataka   andhra  pradesh  cyclonegaja  gaja,B
 gaja  update  cyclone  likely   make  landfall   pamban   cuddalore  cyclonegaja  url,B
 user  according   imd  cyclone  gaja   cause  damage   cuddalore  nagappattinam  tiruvarur  thanjavur  pudukkottai ,B
 gaja  update  cyclone  likely   make  landfall   pamban   cuddalore  cyclonegaja  url,B
 user  laughter    best  medicine    wait   cyclonegaja  continues    something   keep   spirits ,B
  cyclone  gaja    unexpected  loop    direction    started   loop   yesterday  night     url,B
 user  according   user     safe   cyclonegaja  emoji     please  stay  safe   well  emoji  url,B
 user  cyclonegaja  avoided  chennai  chiefly   schools    asked   close   anticipation     self  respecting,B
 user  cyclonegaja  likely   cross  tamil  nadu  coast   november  afternoon  url  url,B
 user  ale  cyclonegaja   hit  tamil  nadu   november  imd  issues  warning  url,B
 according   user     safe   cyclonegaja  emoji     please  stay  safe   well  emoji  url,B
 user  imd  bulletin   cyclone  alefor  tamilnadu    probable  landfall   pamban   cuddalore    afternoon  ,B
 user  emoji   emoji  fef  gaja   bring  heavy  rain   thunderstorms   tamil  nadu  kerala  karnataka   andhra  pradesh  cyclonegaja  gaja,B
 user  according   user  cyclonegaja   cause  damage   cuddalore  nagappattinam  tiruvarur  thanjavur  pudukkottai ,B
 user  laughter    best  medicine    wait   cyclonegaja  continues    something   keep   spirits ,B
 user  cyclone  gaja   turn   severe  cyclonic  storm   next  hours  tamil  nadu   andhra  pradesh   witness  heavy  rainfall,B
 user  cyclonegaja    high  intensity   cyclone  vardah   chennai,B
 user  cyclone  gaja   turn   severe  cyclonic  storm   next  hours  tamil  nadu   andhra  pradesh   witness  heavy  rainfall,B
 user  laughter    best  medicine    wait   cyclonegaja  continues    something   keep   spirits ,B
 user   peaceful  morning  sunrise   beautiful  show   colors   cyclonegaja  makes   landfall   tamilnadu     hours ,B
 user  cyclonegaja   stamoving  southwest  direction  anytime      reach  coast   th  evening   night  betwe,B
 cyclonegaja   stamoving  southwest  direction  anytime      reach  coast   th  evening   night  b  url,B
 user  laughter    best  medicine    wait   cyclonegaja  continues    something   keep   spirits ,B
 user  laughter    best  medicine    wait   cyclonegaja  continues    something   keep   spirits ,B
 user  laughter    best  medicine    wait   cyclonegaja  continues    something   keep   spirits ,B
 user  according   imd  cyclone  gaja   cause  damage   cuddalore  nagappattinam  tiruvarur  thanjavur  pudukkottai ,B
 according   imd  cyclone  gaja   cause  damage   cuddalore  nagappattinam  tiruvarur  thanjavur  url,B
  cyclonegaja  gaja   expected   cross  south  tamil  nadu   move   west  direction   southern  districts  may  r  url,B
 user  according   user  cyclonegaja   cause  damage   cuddalore  nagappattinam  tiruvarur  thanjavur  pudukkottai ,B
 jtwc  maintains  track  close   pondy  cyclonegaja,B
 user  laughter    best  medicine    wait   cyclonegaja  continues    something   keep   spirits ,B
 user  imd  bulletin   cyclone  alefor  tamilnadu    probable  landfall   pamban   cuddalore    afternoon  ,B
 user   preparedness  one  must    receiving  cyclone  warning  cyclonegaja  url,B
 user  imd  bulletin   cyclone  alefor  tamilnadu    probable  landfall   pamban   cuddalore    afternoon  ,B
 user  cyclonegaja  likely   cross  tamil  nadu  coast   november  afternoon  url  url,B
 user  cyclonegaja  likely   cross  tamil  nadu  coast   november  afternoon  url  url,B
 despite  initial  concerns   cyclonegaja  might  hinder   launch   communication  satellite  gsat  user  offici  url,B
 user  imd  bulletin   cyclone  alefor  tamilnadu    probable  landfall   pamban   cuddalore    forenoon  ,B
 cyclonegaja  likely   cross  tamil  nadu  coast   november  afternoon  url  url,B
 user  imd  bulletin   cyclone  alefor  tamilnadu    probable  landfall   pamban   cuddalore    afternoon  ,B
 user  laughter    best  medicine    wait   cyclonegaja  continues    something   keep   spirits ,B
 cyclonegaja  warning  url,B
 user  cyclonegaja  expected   make  landfall   tamilnadu   andhra   thursday  authorities  taking  necessary  steps   prepa,B
 user  cyclonegaja  avoided  chennai  chiefly   schools    asked   close   anticipation     self  respecting,B
 user  appeal   user  activists   remain  alein  districts  cyclonegaja   likely   affect     assistance   p,B
 user  laughter    best  medicine    wait   cyclonegaja  continues    something   keep   spirits ,B
 user  imd  bulletin   cyclone  alefor  tamilnadu    probable  landfall   pamban   cuddalore    afternoon  ,B
   whole  community   confused    landfall     wondering      making  sw  movement   url,B
 imd  bulletin   cyclone  alefor  tamilnadu    probable  landfall   pamban   cuddalore    afte  url,B
 user  india  cyclonegaja  currently    bay   bengal   forecast   track    south   chennai  late   wednesday  howev,B
 thinking   everyone  back  home  please  stay  safe  emoji  ff  cyclonegaja  tamilnadu  url,B
 user  friends    side   bay   bengal  stay  safe   brace   cyclonegaja   coming  url,B
 cyclone  changes  direction  moves  towards  central  tamil  nadu  expected   cross  shore   cuddalore   pamban  url,B
 cyclonegaja  imd  next  time   kindly  welcome   cyclone      hour  away    lifetime  whenever   ha  url,B
 user  imd  bulletin   cyclone  alefor  tamilnadu    probable  landfall   pamban   cuddalore    forenoon  ,B
 user  laughter    best  medicine    wait   cyclonegaja  continues    something   keep   spirits ,B
 user   peaceful  morning  sunrise   beautiful  show   colors   cyclonegaja  makes   landfall   tamilnadu     hours ,B
 user  laughter    best  medicine    wait   cyclonegaja  continues    something   keep   spirits ,B
 user  cyclonegaja      ts  tamilnadu  andhrapradesh  url,B
 user  laughter    best  medicine    wait   cyclonegaja  continues    something   keep   spirits ,B
 cyclone  gaja   make  landfall   tamil  nadu   november  andhrapradesh  puducherry  brace   heavy  rainfall  url,B
 user  laughter    best  medicine    wait   cyclonegaja  continues    something   keep   spirits ,B
 user  laughter    best  medicine    wait   cyclonegaja  continues    something   keep   spirits ,B
 user  laughter    best  medicine    wait   cyclonegaja  continues    something   keep   spirits ,B
 user  imd  bulletin   cyclone  alefor  tamilnadu    probable  landfall   pamban   cuddalore    forenoon  ,B
 user  laughter    best  medicine    wait   cyclonegaja  continues    something   keep   spirits ,B
 user  cyclonegaja  avoided  chennai  chiefly   schools    asked   close   anticipation     self  respecting,B
 user  cyclonegaja  avoided  chennai  chiefly   schools    asked   close   anticipation     self  respecting,B
 user  appeal   user  activists   remain  alein  districts  cyclonegaja   likely   affect     assistance   p,B
 user  laughter    best  medicine    wait   cyclonegaja  continues    something   keep   spirits ,B
 pic  cirrus  fibratus  pic  cirrocumulus  floccus  seen   vizag  sky   association   cyclonegaja  url,B
 user  appeal   user  activists   remain  alein  districts  cyclonegaja   likely   affect     assistance   p,B
 user  cyclone  gaja   turn   severe  cyclonic  storm   next  hours  tamil  nadu   andhra  pradesh   witness  heavy  rainfall,B
 user  laughter    best  medicine    wait   cyclonegaja  continues    something   keep   spirits ,B
 user  laughter    best  medicine    wait   cyclonegaja  continues    something   keep   spirits ,B
 user  gajacycloneupdate   weather  department   advised  total  suspension   fishing  operations  along    north  tamil,B
 user  according   user  cyclonegaja   cause  damage   cuddalore  nagappattinam  tiruvarur  thanjavur  pudukkottai ,B
 jtwc  new  landfall  track   cyclonegaja    chennai   puducherry   chance     happen   url,B
 user  laughter    best  medicine    wait   cyclonegaja  continues    something   keep   spirits ,B
 user  according   user  cyclonegaja   cause  damage   cuddalore  nagappattinam  tiruvarur  thanjavur  pudukkottai ,B
 user  gaja  may  cause  major  damage   thatched  huts  houses  power   communication  lines  paddy  crops  banana  papaya  trees ,B
 user  gfs  continues   threat   gaja  cyclonegaja   se  south  tn  especially  nagapattinam  dt  thanjavur  dt   rameswaram  ,B
 user  laughter    best  medicine    wait   cyclonegaja  continues    something   keep   spirits ,B
 user  laughter    best  medicine    wait   cyclonegaja  continues    something   keep   spirits ,B
 user  gaja  update  cyclone  likely   make  landfall   pamban   cuddalore  cyclonegaja  url,B
 user  laughter    best  medicine    wait   cyclonegaja  continues    something   keep   spirits ,B
 user  india  cyclonegaja  currently    bay   bengal   forecast   track    south   chennai  late   wednesday  howev,B
 user  gaja  may  cause  major  damage   thatched  huts  houses  power   communication  lines  paddy  crops  banana  papaya  trees ,B
 gfs  continues   threat   gaja  cyclonegaja   se  south  tn  especially  nagapattinam  dt  thanjavur  dt   rameswara  url,B
 user  gaja  may  cause  major  damage   thatched  huts  houses  power   communication  lines  paddy  crops  banana  papaya  trees ,B
